timestamp,frame_number,person_id,helmet_detected,helmet_confidence,vest_detected,vest_confidence,head_bbox,torso_bbox,status
2026-05-01T13:59:10.563177,338,0,False,0.1744,False,0.0359,"[233.3306095547146, 160.61538060506186, 434.3304935879177, 239.9678021748861]",null,VIOLATION
2026-05-01T13:59:10.772129,339,0,False,0.1675,False,0.045,"[238.77909511990015, 155.57624181111655, 432.94775051540796, 237.20698064168295]",null,VIOLATION
2026-05-01T13:59:10.988981,340,0,False,0.1747,False,0.0406,"[226.37853868272572, 157.4142074584961, 431.56331346299913, 237.76454467773436]",null,VIOLATION
2026-05-01T13:59:11.214247,341,0,False,0.1843,False,0.0359,"[234.69385537041558, 159.55962498982748, 440.4652726067437, 239.83881200154624]",null,VIOLATION
2026-05-01T13:59:11.429833,342,0,False,0.1787,False,0.0359,"[226.81593763563365, 158.65211486816406, 432.2356947157118, 237.21055450439454]",null,VIOLATION
2026-05-01T13:59:11.646223,343,0,False,0.1718,False,0.0404,"[233.25214326646594, 150.88499069213867, 436.62204377916123, 233.60141220092774]",null,VIOLATION
2026-05-01T13:59:11.853568,344,0,False,0.1551,False,0.0359,"[234.1232922024197, 152.2853978474935, 438.5237347073025, 237.6745595296224]",null,VIOLATION
2026-05-01T13:59:12.062485,345,0,False,0.1638,False,0.0359,"[228.53588095770942, 150.67656834920248, 434.6359084235297, 234.83804906209312]",null,VIOLATION
2026-05-01T13:59:12.279059,346,0,False,0.1729,False,0.0359,"[234.0957009209527, 148.35887908935547, 442.99583825005425, 238.96149291992188]",null,VIOLATION
2026-05-01T13:59:12.478158,347,0,False,0.1668,False,0.0404,"[230.99983978271484, 148.34880828857422, 434.3466110229492, 232.95697937011718]",null,VIOLATION
2026-05-01T13:59:12.697141,348,0,False,0.1721,False,0.045,"[233.42018907335068, 153.87606938680014, 428.86896837022573, 238.96960271199546]",null,VIOLATION
2026-05-01T13:59:12.908237,349,0,False,0.1736,False,0.0359,"[227.18185602823894, 155.06418228149414, 440.5337633768718, 238.55766677856445]",null,VIOLATION
2026-05-01T13:59:13.114529,350,0,False,0.1627,False,0.0359,"[222.24768439398872, 152.77976353963217, 430.5481665717231, 243.45790837605796]",null,VIOLATION
2026-05-01T13:59:13.332633,351,0,False,0.1756,False,0.0404,"[226.55157301161023, 156.47616704305014, 433.99496290418836, 239.911341603597]",null,VIOLATION
2026-05-01T13:59:13.570790,352,0,False,0.1718,False,0.0404,"[228.98835406833228, 156.90505981445312, 427.3666560702854, 238.2317108154297]",null,VIOLATION
2026-05-01T13:59:13.798777,353,0,False,0.1931,False,0.0315,"[220.2873741997613, 161.97076797485352, 434.3697777642144, 237.83577194213868]",null,VIOLATION
2026-05-01T13:59:14.020135,354,0,False,0.1721,False,0.045,"[231.49728495279948, 157.2967211405436, 427.66414286295577, 237.50506006876628]",null,VIOLATION
2026-05-01T13:59:14.238275,355,0,False,0.1669,False,0.0359,"[229.17356991238063, 157.08564122517905, 432.3213421291775, 239.1541577657064]",null,VIOLATION
2026-05-01T13:59:14.453312,356,0,False,0.1688,False,0.0359,"[238.01954201592338, 157.5330607096354, 446.8896469963922, 240.96053110758464]",null,VIOLATION
2026-05-01T13:59:14.670497,357,0,False,0.2025,False,0.0787,"[234.3748644510905, 157.37798690795898, 450.9047655741374, 244.3625144958496]",null,VIOLATION
2026-05-01T13:59:14.887524,358,0,False,0.1688,False,0.0347,"[239.76258392333983, 151.42423629760742, 445.54610137939454, 245.48798294067382]",null,VIOLATION
2026-05-01T13:59:15.111230,359,0,False,0.2049,False,0.0499,"[233.9006897820367, 156.33917490641275, 448.90766915215386, 243.4244608561198]",null,VIOLATION
2026-05-01T13:59:15.319437,360,0,False,0.1768,False,0.0359,"[239.8204032897949, 157.99348831176758, 445.0421531677246, 242.06614456176757]",null,VIOLATION
2026-05-01T13:59:15.532339,361,0,False,0.1613,False,0.0359,"[245.24420089721679, 162.33933766682944, 439.6370475769043, 239.55770619710287]",null,VIOLATION
2026-05-01T13:59:15.743277,362,0,False,0.1572,False,0.0359,"[244.05472344292536, 158.2574208577474, 438.92693718804253, 239.49373677571617]",null,VIOLATION
2026-05-01T13:59:15.966592,363,0,False,0.1813,False,0.0552,"[219.53552619086372, 151.1696434020996, 420.01371222601995, 236.22072830200196]",null,VIOLATION
2026-05-01T13:59:16.185966,364,0,False,0.2154,False,0.0642,"[171.51621415879993, 159.34958775838217, 382.0695588853624, 252.3120923360189]",null,VIOLATION
2026-05-01T13:59:16.380336,365,0,False,0.2191,False,0.0552,"[183.61333762274847, 153.15746307373047, 373.70441733466254, 241.80518341064453]",null,VIOLATION
2026-05-01T13:59:16.586642,366,0,False,0.1975,False,0.0552,"[191.5526393466526, 145.61981201171875, 387.3795802646213, 239.0892807006836]",null,VIOLATION
2026-05-01T13:59:16.801961,367,0,False,0.2283,False,0.0642,"[179.9545519510905, 158.47064971923828, 366.1701098124187, 250.68887176513672]",null,VIOLATION
2026-05-01T13:59:17.018959,368,0,False,0.2219,False,0.0791,"[180.31078855726452, 154.29265340169272, 385.42522337171766, 248.00125325520835]",null,VIOLATION
2026-05-01T13:59:17.234056,369,0,False,0.208,False,0.0552,"[202.61575410630968, 154.7531509399414, 383.7689767625597, 238.81508178710936]",null,VIOLATION
2026-05-01T13:59:17.451480,370,0,False,0.1863,False,0.0552,"[200.2577172173394, 154.85970179239908, 409.9293724907769, 240.70763880411783]",null,VIOLATION
2026-05-01T13:59:17.670678,371,0,False,0.144,False,0.0313,"[243.83191748725042, 148.25035095214844, 451.0379843817817, 240.50316619873047]",null,VIOLATION
2026-05-01T13:59:17.876809,372,0,False,0.1789,False,0.0677,"[260.748819732666, 156.9301414489746, 469.8170906066895, 246.8495018005371]",null,VIOLATION
2026-05-01T13:59:18.106013,373,0,False,0.1668,False,0.0347,"[265.0752805921766, 157.41745630900064, 467.962481519911, 245.5083620707194]",null,VIOLATION
2026-05-01T13:59:18.327829,374,0,False,0.1638,False,0.0344,"[264.9027754889594, 154.5465850830078, 461.9270033942329, 245.46990356445312]",null,VIOLATION
2026-05-01T13:59:18.554127,375,0,False,0.1604,False,0.0539,"[261.9141359117296, 160.99383036295572, 460.18421037462025, 245.8541239420573]",null,VIOLATION
2026-05-01T13:59:18.790639,376,0,False,0.1804,False,0.0488,"[268.5986777411567, 157.3667844136556, 457.7957297431098, 243.34931767781578]",null,VIOLATION
2026-05-01T13:59:18.996576,377,0,False,0.1737,False,0.0391,"[246.51203163994683, 155.88125228881836, 454.0719010247125, 239.82505264282227]",null,VIOLATION
2026-05-01T13:59:19.211761,378,0,False,0.1682,False,0.0314,"[216.38706376817493, 149.45500055948892, 437.203973558214, 237.198765818278]",null,VIOLATION
2026-05-01T13:59:19.431229,379,0,False,0.1675,False,0.0404,"[208.9175624423557, 152.55250930786133, 420.92896380954323, 249.73613967895508]",null,VIOLATION
2026-05-01T13:59:19.662187,380,0,False,0.183,False,0.0401,"[207.37531458536785, 170.94815572102866, 435.9250979105632, 260.5052693684896]",null,VIOLATION
2026-05-01T13:59:19.871710,381,0,False,0.201,False,0.045,"[230.36180775960284, 169.9732208251953, 423.86169789632163, 261.799739074707]",null,VIOLATION
2026-05-01T13:59:20.087874,382,0,False,0.1862,False,0.0408,"[230.53202175564235, 162.03819274902344, 433.94560207790795, 241.00132751464844]",null,VIOLATION
2026-05-01T13:59:20.310253,383,0,False,0.2199,False,0.0504,"[220.5720421685113, 168.87276967366537, 407.4023705376519, 273.1992162068685]",null,VIOLATION
2026-05-01T13:59:20.520992,384,0,False,0.1961,False,0.0548,"[202.8979522705078, 175.5506738026937, 393.32252197265626, 267.17469342549646]",null,VIOLATION
2026-05-01T13:59:20.750995,385,0,False,0.2375,False,0.0504,"[213.32186872694226, 201.54060045878094, 408.2261778089735, 276.8413122812907]",null,VIOLATION
2026-05-01T13:59:20.977775,386,0,False,0.1873,False,0.0453,"[279.46097344292536, 188.205353418986, 464.80555352105034, 274.9752974192301]",null,VIOLATION
2026-05-01T13:59:21.193257,387,0,False,0.1917,False,0.0456,"[319.4877685546875, 201.5090847015381, 509.3438659667969, 301.1446781158447]",null,VIOLATION
2026-05-01T13:59:21.392060,388,0,False,0.2417,False,0.0459,"[327.01744910346133, 200.0852139790853, 501.40454627143015, 269.84247868855795]",null,VIOLATION
2026-05-01T13:59:21.593527,389,0,False,0.1738,False,0.0552,"[326.21123097737626, 152.79579480489093, 536.7424382527669, 297.9749230702718]",null,VIOLATION
2026-05-01T13:59:21.800773,390,0,False,0.2014,False,0.0548,"[335.243952094184, 183.0223782857259, 528.670368109809, 309.74852650960287]",null,VIOLATION
2026-05-01T13:59:22.026733,391,0,False,0.2133,False,0.0504,"[280.3289549085829, 192.12565739949542, 496.9252683851454, 293.06740849812826]",null,VIOLATION
2026-05-01T13:59:22.240555,392,0,False,0.1883,False,0.0411,"[269.1473458184136, 203.9180342356364, 461.9277291191949, 292.68524462382]",null,VIOLATION
2026-05-01T13:59:22.463103,393,0,False,0.2356,False,0.0553,"[260.4989888509114, 211.55939420064288, 436.98097127278646, 286.7579881032308]",null,VIOLATION
2026-05-01T13:59:22.674167,394,0,False,0.2025,False,0.0504,"[249.16232452392578, 187.60229428609213, 430.2553237915039, 274.23605588277184]",null,VIOLATION
2026-05-01T13:59:22.869447,395,0,False,0.2166,False,0.0504,"[245.08123838636607, 191.15930239359537, 430.59633238050674, 272.93710009256995]",null,VIOLATION
2026-05-01T13:59:23.099178,396,0,False,0.2041,False,0.0508,"[257.9655809190538, 177.62816747029623, 436.20879991319447, 246.84130681355796]",null,VIOLATION
2026-05-01T13:59:23.310796,397,0,False,0.1983,False,0.0504,"[269.70167897542314, 188.1846555074056, 459.1249455769857, 255.84155400594076]",null,VIOLATION
2026-05-01T13:59:23.518696,398,0,False,0.1861,False,0.0554,"[264.99758343166775, 199.71996307373047, 456.28511700100364, 273.73188934326174]",null,VIOLATION
2026-05-01T13:59:23.738625,399,0,False,0.2198,False,0.0459,"[265.5070256551106, 182.35848744710287, 447.5616948445638, 250.7225072224935]",null,VIOLATION
2026-05-01T13:59:23.978242,400,0,False,0.204,False,0.0553,"[260.62707595825196, 193.77235730489096, 451.35446853637694, 262.42407468159996]",null,VIOLATION
2026-05-01T13:59:24.195181,401,0,False,0.1907,False,0.0596,"[248.2315752665202, 193.35474650065103, 448.4413347880046, 267.7447809855143]",null,VIOLATION
2026-05-01T13:59:24.391514,402,0,False,0.1922,False,0.0459,"[268.5597974989149, 187.55626996358237, 453.17265150282117, 257.6198129018148]",null,VIOLATION
2026-05-01T13:59:24.614280,403,0,False,0.1843,False,0.0459,"[266.63275027804906, 170.9734090169271, 448.0414660983616, 253.4383878072103]",null,VIOLATION
2026-05-01T13:59:24.835223,404,0,False,0.2308,False,0.0606,"[260.14237764146594, 179.07056172688803, 447.9320352342394, 253.09925587972006]",null,VIOLATION
2026-05-01T13:59:25.111606,405,0,False,0.1619,False,0.0505,"[255.67587136162652, 179.66291427612305, 441.91443947686093, 245.27337570190429]",null,VIOLATION
2026-05-01T13:59:25.320319,406,0,False,0.1811,False,0.0456,"[274.801414320204, 187.18728383382162, 455.0061384412977, 252.4366315205892]",null,VIOLATION
2026-05-01T13:59:25.529839,407,0,False,0.2132,False,0.0351,"[291.1493648952908, 198.8559373219808, 453.7985348171658, 254.45831387837728]",null,VIOLATION
2026-05-01T13:59:25.751992,408,0,False,0.2088,False,0.0362,"[275.63724907769097, 197.46368090311685, 462.5481926812066, 269.57245241800945]",null,VIOLATION
2026-05-01T13:59:25.962600,409,0,False,0.1926,False,0.0643,"[266.80980453491213, 194.51189041137695, 438.8095878601074, 263.19646377563475]",null,VIOLATION
2026-05-01T13:59:26.186226,410,0,False,0.1706,False,0.0601,"[234.35802909003363, 185.14387130737305, 416.63923026190866, 256.95807189941405]",null,VIOLATION
2026-05-01T13:59:26.404415,411,0,False,0.181,False,0.0456,"[269.8950183444553, 217.08333651224774, 449.70412478976783, 272.5364638010661]",null,VIOLATION
2026-05-01T13:59:26.621197,412,0,False,0.1641,False,0.0352,"[281.1120691087511, 197.1409034729004, 466.37282045152455, 267.79698715209963]",null,VIOLATION
2026-05-01T13:59:26.824457,413,0,False,0.1982,False,0.0545,"[250.91312340630424, 174.56488291422525, 458.2072243584527, 269.31377131144205]",null,VIOLATION
2026-05-01T13:59:27.057246,414,0,False,0.1803,False,0.0552,"[233.92323371039495, 176.53940518697104, 428.97691107855906, 256.8613427480062]",null,VIOLATION
2026-05-01T13:59:27.277152,415,0,False,0.1821,False,0.0552,"[250.08917346530492, 171.50250752766928, 422.08637805514866, 251.37065480550132]",null,VIOLATION
2026-05-01T13:59:27.490815,416,0,False,0.1635,False,0.0503,"[202.68870561387803, 137.61948267618814, 417.4589570787218, 241.10375849405924]",null,VIOLATION
2026-05-01T13:59:27.708184,417,0,False,0.1773,False,0.0742,"[178.34745966593425, 147.32519149780273, 413.4736132303874, 249.8496192932129]",null,VIOLATION
2026-05-01T13:59:27.919974,418,0,False,0.2022,False,0.0482,"[203.92954288058812, 137.58165995279947, 464.2593829684788, 248.27159372965494]",null,VIOLATION
2026-05-01T13:59:28.155840,419,0,False,0.2166,False,0.0532,"[214.84841961330835, 139.22314008076987, 477.9006504482693, 262.4780343373617]",null,VIOLATION
2026-05-01T13:59:28.369954,420,0,False,0.1952,False,0.0647,"[216.78058802286785, 127.43821461995444, 416.19443079630537, 261.8894475301107]",null,VIOLATION
2026-05-01T13:59:28.589790,421,0,False,0.2013,False,0.0454,"[210.71318537394205, 144.45659637451172, 375.2334063212077, 254.54756927490234]",null,VIOLATION
2026-05-01T13:59:28.834348,422,0,False,0.1848,False,0.0599,"[187.3335974799262, 166.91215197245282, 387.11104193793403, 289.37351748148603]",null,VIOLATION
2026-05-01T13:59:29.055320,423,0,False,0.177,False,0.0454,"[191.61192559136285, 175.8260218302409, 368.2504570855035, 293.6317316691081]",null,VIOLATION
2026-05-01T13:59:29.269750,424,0,False,0.1772,False,0.0501,"[172.8291625128852, 176.5994644165039, 335.82503348456487, 296.2016036987305]",null,VIOLATION
2026-05-01T13:59:29.491426,425,0,False,0.175,False,0.05,"[172.5547242058648, 173.11022758483887, 341.71214608086484, 289.99038047790526]",null,VIOLATION
2026-05-01T13:59:29.710517,426,0,False,0.1819,False,0.0501,"[218.7328958299425, 183.34242820739746, 385.92980439927845, 285.0673603057861]",null,VIOLATION
2026-05-01T13:59:29.919833,427,0,False,0.1771,False,0.045,"[248.81652484469947, 206.5436903635661, 420.70407367282445, 277.54177843729656]",null,VIOLATION
2026-05-01T13:59:30.146240,428,0,False,0.1898,False,0.0593,"[222.0461446126302, 199.13684527079266, 410.96405843098955, 282.6299521128337]",null,VIOLATION
2026-05-01T13:59:30.343885,429,0,False,0.1817,False,0.0643,"[197.9742518954807, 171.82594935099283, 390.1052302890354, 271.45542475382484]",null,VIOLATION
2026-05-01T13:59:30.553144,430,0,False,0.1764,False,0.0791,"[180.7412584092882, 160.19984245300293, 379.6625230577257, 267.5178455352783]",null,VIOLATION
2026-05-01T13:59:30.779348,431,0,False,0.174,False,0.0648,"[176.360486263699, 156.22148513793945, 383.65962566799584, 276.50400772094724]",null,VIOLATION
2026-05-01T13:59:30.991701,432,0,False,0.1606,False,0.0261,"[217.04524824354382, 148.44033559163412, 435.3899442884657, 254.7475072224935]",null,VIOLATION
2026-05-01T13:59:31.211510,433,0,False,0.1847,False,0.0856,"[265.01776207817926, 164.83678817749023, 491.32281578911676, 256.7941261291504]",null,VIOLATION
2026-05-01T13:59:31.430682,434,0,False,0.163,False,0.031,"[313.2873319837782, 145.0689442952474, 517.1445341322157, 250.95873158772787]",null,VIOLATION
2026-05-01T13:59:31.639060,435,0,False,0.1571,False,0.0446,"[315.11223636203346, 139.01715596516928, 534.6036365085179, 259.82114461263023]",null,VIOLATION
2026-05-01T13:59:31.847487,436,0,False,0.1638,False,0.0405,"[319.2479032728407, 143.38299433390299, 547.6530790540907, 258.66929194132484]",null,VIOLATION
2026-05-01T13:59:32.058543,437,0,False,0.1497,False,0.0598,"[299.0711649576823, 136.05836232503256, 530.6089090983073, 256.58787129720054]",null,VIOLATION
2026-05-01T13:59:32.276953,438,0,False,0.1593,False,0.0359,"[285.266022406684, 140.9555689493815, 497.96836615668406, 244.8460505167643]",null,VIOLATION
2026-05-01T13:59:32.484985,439,0,False,0.163,False,0.0407,"[254.9497866312663, 127.28820164998373, 483.29279505411785, 235.28334019978843]",null,VIOLATION
2026-05-01T13:59:32.708384,440,0,False,0.163,False,0.0505,"[233.59457210964624, 130.00736236572266, 458.5348003811306, 236.03099060058594]",null,VIOLATION
2026-05-01T13:59:32.914210,441,0,False,0.1818,False,0.0539,"[228.49972101847334, 139.68708674112955, 469.971666208903, 233.2854113260905]",null,VIOLATION
2026-05-01T13:59:33.131034,442,0,False,0.2045,False,0.0539,"[224.08550533718528, 138.5576311747233, 468.6141643948025, 242.6438891092936]",null,VIOLATION
2026-05-01T13:59:33.345494,443,0,False,0.163,False,0.0299,"[236.43005650838214, 138.46012751261392, 457.71383641560874, 234.79992548624674]",null,VIOLATION
2026-05-01T13:59:33.556485,444,0,False,0.1787,False,0.0405,"[252.6909934149848, 124.97693379720053, 452.7800284491645, 229.55958150227866]",null,VIOLATION
2026-05-01T13:59:33.787917,445,0,False,0.1473,False,0.0346,"[239.99564158121746, 140.88062286376953, 457.82224985758467, 238.31139068603517]",null,VIOLATION
2026-05-01T13:59:34.003167,446,0,False,0.1559,False,0.0309,"[235.7107170952691, 134.49035008748373, 453.02312554253473, 235.9691266377767]",null,VIOLATION
2026-05-01T13:59:34.217901,447,0,False,0.2087,False,0.0738,"[225.5021338568793, 144.08246994018555, 451.7616431342231, 244.23537521362306]",null,VIOLATION
2026-05-01T13:59:34.431791,448,0,False,0.1738,False,0.0301,"[226.97400682237412, 140.51849365234375, 451.56804979112417, 242.3185791015625]",null,VIOLATION
2026-05-01T13:59:34.655569,449,0,False,0.1609,False,0.0347,"[228.23768268161353, 140.46133677164713, 450.4601619296604, 238.5418223063151]",null,VIOLATION
2026-05-01T13:59:34.868097,450,0,False,0.1462,False,0.0299,"[238.68925993177623, 143.76715977986655, 451.32844450208876, 243.74468205769858]",null,VIOLATION
2026-05-01T13:59:35.101991,451,0,False,0.1993,False,0.0712,"[224.6863426208496, 145.16344706217447, 460.59865341186526, 244.92676340738933]",null,VIOLATION
2026-05-01T13:59:35.319439,452,0,False,0.1832,False,0.0445,"[219.78333502875432, 143.23027928670248, 457.8651160346137, 245.26073430379233]",null,VIOLATION
2026-05-01T13:59:35.528639,453,0,False,0.1912,False,0.0933,"[222.68791681925455, 142.5930150349935, 450.8386309305827, 249.28116505940756]",null,VIOLATION
2026-05-01T13:59:35.740310,454,0,False,0.1832,False,0.0445,"[210.04533784654404, 141.78183237711588, 452.6238778856066, 247.031569925944]",null,VIOLATION
2026-05-01T13:59:35.955536,455,0,False,0.1744,False,0.0523,"[210.63043806287976, 135.18555323282877, 452.5515196058485, 249.2420550028483]",null,VIOLATION
2026-05-01T13:59:36.165454,456,0,False,0.1425,False,0.0397,"[218.4495489332411, 141.85782114664713, 442.94671079847546, 251.34152475992838]",null,VIOLATION
2026-05-01T13:59:36.370584,457,0,False,0.1722,False,0.0549,"[208.1582785712348, 145.2955436706543, 445.1269980536567, 249.50960006713868]",null,VIOLATION
2026-05-01T13:59:36.596539,458,0,False,0.1804,False,0.0725,"[214.71264614529076, 144.0965716044108, 449.4309627956814, 257.0565142313639]",null,VIOLATION
2026-05-01T13:59:36.827725,459,0,False,0.1958,False,0.0523,"[214.9441931830512, 149.80032285054526, 455.0496863471137, 254.68275311787926]",null,VIOLATION
2026-05-01T13:59:37.047316,460,0,False,0.186,False,0.0695,"[205.7214326646593, 138.65464528401694, 441.9574342515734, 241.2458424886068]",null,VIOLATION
2026-05-01T13:59:37.265650,461,0,False,0.1524,False,0.0267,"[201.78173641628686, 129.93393580118814, 430.8348492092556, 242.89871241251626]",null,VIOLATION
2026-05-01T13:59:37.481559,462,0,False,0.1716,False,0.0817,"[185.82846942477758, 137.1620019276937, 420.28720660739475, 251.0221986134847]",null,VIOLATION
2026-05-01T13:59:37.700628,463,0,False,0.1835,False,0.0722,"[171.13976440429687, 141.2478510538737, 421.0802368164062, 254.49163920084635]",null,VIOLATION
2026-05-01T13:59:37.904935,464,0,False,0.1772,False,0.0714,"[171.01413760715064, 137.1327749888102, 414.64884830051, 253.88837725321451]",null,VIOLATION
2026-05-01T13:59:38.119531,465,0,False,0.2057,False,0.0987,"[166.72928415934246, 136.12152735392252, 409.0362238566081, 245.12409845987955]",null,VIOLATION
2026-05-01T13:59:38.325005,466,0,False,0.1902,False,0.0361,"[177.47150251600476, 132.9594866434733, 413.79791853162976, 240.99541193644205]",null,VIOLATION
2026-05-01T13:59:38.519815,467,0,False,0.174,False,0.0866,"[191.92081324259442, 139.69950993855795, 427.9865786234538, 246.49415868123373]",null,VIOLATION
2026-05-01T13:59:38.732574,468,0,False,0.174,False,0.082,"[193.83070822821722, 140.0588289896647, 428.53045798407663, 244.7547732035319]",null,VIOLATION
2026-05-01T13:59:38.963711,469,0,False,0.1492,False,0.0364,"[191.98657692803278, 137.02771504720053, 422.261296166314, 240.74477742513022]",null,VIOLATION
2026-05-01T13:59:39.172154,470,0,False,0.1662,False,0.0576,"[186.04309946695963, 137.78766632080078, 427.35805918375655, 245.5664840698242]",null,VIOLATION
2026-05-01T13:59:39.371317,471,0,False,0.1666,False,0.0451,"[184.77553041246205, 140.40404637654623, 426.68923280504015, 242.8568707784017]",null,VIOLATION
2026-05-01T13:59:39.591829,472,0,False,0.1642,False,0.0642,"[186.3750075446235, 146.29154205322266, 424.0516493903266, 247.35399169921874]",null,VIOLATION
2026-05-01T13:59:39.802495,473,0,False,0.1666,False,0.0622,"[190.63428836398657, 145.25992075602213, 430.0141254001194, 245.96012369791666]",null,VIOLATION
2026-05-01T13:59:39.995102,474,0,False,0.1562,False,0.0363,"[195.58282207912868, 142.95842488606772, 425.48953594631615, 245.14492696126302]",null,VIOLATION
2026-05-01T13:59:40.190831,475,0,False,0.1534,False,0.045,"[196.64798634847003, 139.1321118672689, 428.5335423787435, 242.24628575642905]",null,VIOLATION
2026-05-01T13:59:40.400877,476,0,False,0.1527,False,0.0309,"[198.44127256605358, 131.6568692525228, 426.05267393324107, 242.4952969868978]",null,VIOLATION
2026-05-01T13:59:40.584261,477,0,False,0.1679,False,0.0407,"[194.2284215291341, 142.40139643351236, 415.1175359090169, 249.04211298624674]",null,VIOLATION
2026-05-01T13:59:40.760847,478,0,False,0.1728,False,0.05,"[186.59813300238716, 143.83729934692383, 407.6030524359809, 241.39390182495117]",null,VIOLATION
2026-05-01T13:59:40.932497,479,0,False,0.1572,False,0.0494,"[189.10667122734918, 137.3890813191732, 420.66083992852106, 237.16765492757162]",null,VIOLATION
2026-05-01T13:59:41.136426,480,0,False,0.1442,False,0.0357,"[197.04059227837456, 135.13131459554037, 417.59451073540583, 243.54867146809897]",null,VIOLATION
2026-05-01T13:59:41.328818,481,0,False,0.1789,False,0.0455,"[209.79697502983942, 140.2353858947754, 413.0140160454644, 241.3416435241699]",null,VIOLATION
2026-05-01T13:59:41.512196,482,0,False,0.1487,False,0.0357,"[206.2342776828342, 136.32333755493164, 420.4280826144749, 243.23913803100587]",null,VIOLATION
2026-05-01T13:59:41.714621,483,0,False,0.1746,False,0.0548,"[190.4450610690647, 134.681027730306, 407.91651797824437, 242.3249471028646]",null,VIOLATION
2026-05-01T13:59:41.909305,484,0,False,0.1743,False,0.05,"[197.10777197943793, 138.6046600341797, 411.3536673651801, 248.92585144042968]",null,VIOLATION
2026-05-01T13:59:42.120644,485,0,False,0.1816,False,0.05,"[184.42448281182183, 152.72795995076498, 402.79488686455625, 248.28268864949547]",null,VIOLATION
2026-05-01T13:59:42.315203,486,0,False,0.1781,False,0.0505,"[186.7925123426649, 148.70159784952799, 399.36841871473524, 249.8487932840983]",null,VIOLATION
2026-05-01T13:59:42.473686,487,0,False,0.181,False,0.0646,"[187.60319307115344, 149.33624267578125, 389.41760041978625, 243.2045150756836]",null,VIOLATION
2026-05-01T13:59:42.655527,488,0,False,0.177,False,0.0651,"[185.55129292805987, 149.09315745035806, 394.2533437093099, 249.59093729654947]",null,VIOLATION
2026-05-01T13:59:42.849378,489,0,False,0.174,False,0.0455,"[189.3953347100152, 143.27667236328125, 402.13140038384336, 253.32232666015625]",null,VIOLATION
2026-05-01T13:59:43.036615,490,0,False,0.2036,False,0.0597,"[198.32114308675128, 134.6065330505371, 408.4098393758138, 239.7117042541504]",null,VIOLATION
2026-05-01T13:59:43.241971,491,0,False,0.1864,False,0.0455,"[200.04040671454533, 135.5422274271647, 409.4754531012641, 247.95879999796549]",null,VIOLATION
2026-05-01T13:59:43.411348,492,0,False,0.1812,False,0.0455,"[208.32912589179142, 132.7467918395996, 415.3911406622993, 244.6486961364746]",null,VIOLATION
2026-05-01T13:59:43.596020,493,0,False,0.1864,False,0.0455,"[204.14212629530164, 142.08108266194662, 407.56705305311414, 249.5008260091146]",null,VIOLATION
2026-05-01T13:59:43.809080,494,0,False,0.1789,False,0.0455,"[203.64755384657116, 135.61859130859375, 412.3121137830946, 249.25438537597657]",null,VIOLATION
2026-05-01T13:59:44.013011,495,0,False,0.1479,False,0.0311,"[212.76944342719185, 142.19924290974936, 422.0922949896918, 251.28822148640953]",null,VIOLATION
2026-05-01T13:59:44.303872,496,0,False,0.1471,False,0.0541,"[198.2568348354763, 149.9242146809896, 423.2011890835232, 246.46734212239585]",null,VIOLATION
2026-05-01T13:59:44.534848,497,0,False,0.1724,False,0.05,"[192.15582529703778, 140.88783264160156, 411.82242075602215, 249.4893341064453]",null,VIOLATION
2026-05-01T13:59:44.741375,498,0,False,0.1729,False,0.0455,"[197.20703158908424, 146.76688512166342, 412.50838351779515, 249.7973706563314]",null,VIOLATION
2026-05-01T13:59:44.935564,499,0,False,0.1775,False,0.0455,"[195.78420859442815, 145.70876439412436, 411.0703658209907, 247.31397984822593]",null,VIOLATION
2026-05-01T13:59:45.142256,500,0,False,0.1642,False,0.041,"[189.71397103203668, 144.74100748697916, 418.98000801934137, 251.8269037882487]",null,VIOLATION
2026-05-01T13:59:45.349414,501,0,False,0.1595,False,0.0407,"[202.55071148342552, 137.609494527181, 418.4439030117459, 249.56729176839195]",null,VIOLATION
2026-05-01T13:59:45.555327,502,0,False,0.1864,False,0.0455,"[198.44356418185765, 145.21278381347656, 407.34675632052955, 249.5053924560547]",null,VIOLATION
2026-05-01T13:59:45.725734,503,0,False,0.1627,False,0.0543,"[200.7872961256239, 145.36092122395834, 427.4275060865614, 250.71987660725912]",null,VIOLATION
2026-05-01T13:59:45.924620,504,0,False,0.1674,False,0.0408,"[191.050713941786, 147.00469970703125, 417.5861082288954, 248.09131927490233]",null,VIOLATION
2026-05-01T13:59:46.132669,505,0,False,0.1867,False,0.0548,"[208.81332795884873, 137.9865837097168, 413.7808145311144, 244.7016227722168]",null,VIOLATION
2026-05-01T13:59:46.345877,506,0,False,0.1724,False,0.0502,"[215.57283884684244, 134.03319676717123, 419.703624979655, 238.42248509724936]",null,VIOLATION
2026-05-01T13:59:46.545184,507,0,False,0.1421,False,0.0313,"[224.77564468383787, 152.1760686238607, 437.39404067993166, 233.70272572835287]",null,VIOLATION
2026-05-01T13:59:46.744560,508,0,False,0.1438,False,0.0353,"[219.756718020969, 148.47107569376627, 431.4647014194065, 232.29372431437173]",null,VIOLATION
2026-05-01T13:59:46.975198,509,0,False,0.1482,False,0.0301,"[219.9828925238715, 137.1137809753418, 430.7176215277778, 233.26716842651368]",null,VIOLATION
